#RIC,Date-Time,Price,Volume,Numberoftrades,Bidprice,Ask Price,NumberofBid,NumberofAsk,Depth,Spread,,,
AAPL.OQ,2018-06-15T09:00:00.000000000Z,190.43,2030,,190.16,190.7,1030,1030,2060,0.54,,,190.43
AAPL.OQ,2018-06-15T10:00:00.000000000Z,190.015,1146,,189.75,190.28,765,765,1530,0.53,,,190.015
AAPL.OQ,2018-06-15T11:00:00.000000000Z,190.34,2541,,190.19,190.49,184,184,368,0.3,,,190.34
AAPL.OQ,2018-06-15T12:00:00.000000000Z,189.755,28010,,189.61,189.9,173,173,346,0.29,,,189.755
AAPL.OQ,2018-06-15T13:00:00.000000000Z,189.27,7502257,5734,189.26,189.28,49522,49522,99044,0.02,,,189.27
AAPL.OQ,2018-06-15T14:00:00.000000000Z,188.76,1016467,6449,188.72,188.74,90618,90618,181236,0.02,,,188.76
AAPL.OQ,2018-06-15T15:00:00.000000000Z,189.1,818824,4800,189.1,189.11,70224,70224,140448,0.01,,,189.1
AAPL.OQ,2018-06-15T16:00:00.000000000Z,188.84,451060,2896,188.83,188.85,51628,51628,103256,0.02,,,188.84
AAPL.OQ,2018-06-15T17:00:00.000000000Z,188.67,487753,3208,188.67,188.68,52615,52615,105230,0.01,,,188.67
AAPL.OQ,2018-06-15T18:00:00.000000000Z,189.23,667250,4044,189.22,189.23,62067,62067,124134,0.01,,,189.23
AAPL.OQ,2018-06-15T19:00:00.000000000Z,188.92,1991166,9981,188.91,189.01,92388,92388,184776,0.1,,,188.92
AAPL.OQ,2018-06-15T20:00:00.000000000Z,188.84,21518870,1,188.72,188.8,371,371,742,0.08,,,188.84
AAPL.OQ,2018-06-15T21:00:00.000000000Z,188.685,4303,,188.6,188.77,29,29,58,0.17,,,188.685
AAPL.OQ,2018-06-15T22:00:00.000000000Z,188.7,1007,,188.6,188.8,27,27,54,0.2,,,188.7
AAPL.OQ,2018-06-15T23:00:00.000000000Z,188.75,551,,188.5,189,12,12,24,0.5,,,188.75
AAPL.OQ,2018-06-18T08:00:00.000000000Z,188.25,36,,188,188.5,221,221,442,0.5,,,188.25
AAPL.OQ,2018-06-18T09:00:00.000000000Z,188.09,1685,,188,188.18,248,248,496,0.18,,,188.09
AAPL.OQ,2018-06-18T10:00:00.000000000Z,187.57,2585,,187.27,187.87,87,87,174,0.6,,,187.57
AAPL.OQ,2018-06-18T11:00:00.000000000Z,187.565,5605,,187.45,187.68,87,87,174,0.23,,,187.565
AAPL.OQ,2018-06-18T12:00:00.000000000Z,187.895,4802,,187.79,188,67,67,134,0.21,,,187.895
AAPL.OQ,2018-06-18T13:00:00.000000000Z,188.075,766657,3018,188.06,188.07,41953,41953,83906,0.01,,,188.075
AAPL.OQ,2018-06-18T14:00:00.000000000Z,188.92,687708,4029,188.9,188.91,91927,91927,183854,0.01,,,188.92
AAPL.OQ,2018-06-18T15:00:00.000000000Z,188.92,428395,2678,188.91,188.92,65250,65250,130500,0.01,,,188.92
AAPL.OQ,2018-06-18T16:00:00.000000000Z,188.79,283916,1882,188.78,188.8,47230,47230,94460,0.02,,,188.79
AAPL.OQ,2018-06-18T17:00:00.000000000Z,189.06,319098,1998,189.05,189.07,43616,43616,87232,0.02,,,189.06
AAPL.OQ,2018-06-18T18:00:00.000000000Z,188.96,314810,2053,188.96,188.98,51356,51356,102712,0.02,,,188.96
AAPL.OQ,2018-06-18T19:00:00.000000000Z,188.75,910176,4864,188.72,188.76,72951,72951,145902,0.04,,,188.75
AAPL.OQ,2018-06-18T20:00:00.000000000Z,188.74,2238708,2,188.73,188.91,123,123,246,0.18,,,188.74
AAPL.OQ,2018-06-18T21:00:00.000000000Z,188.78,58,,188.7,188.86,9,9,18,0.16,,,188.78
AAPL.OQ,2018-06-18T22:00:00.000000000Z,188.745,,,188.69,188.8,4,4,8,0.11,,,188.745
AAPL.OQ,2018-06-18T23:00:00.000000000Z,188.055,5436,,187.61,188.5,67,67,134,0.89,,,188.055
AAPL.OQ,2018-06-19T08:00:00.000000000Z,186.75,4994,,186.5,187,3926,3926,7852,0.5,,,186.75
AAPL.OQ,2018-06-19T09:00:00.000000000Z,186.9,4646,,186.8,187,42,42,84,0.2,,,186.9
AAPL.OQ,2018-06-19T10:00:00.000000000Z,186.75,3325,,186.5,187,172,172,344,0.5,,,186.75
AAPL.OQ,2018-06-19T11:00:00.000000000Z,186.9,12016,,186.62,187.18,125,125,250,0.56,,,186.9
AAPL.OQ,2018-06-19T12:00:00.000000000Z,186.165,71798,,185.93,186.4,1328,1328,2656,0.47,,,186.165
AAPL.OQ,2018-06-19T13:00:00.000000000Z,185.21,1774571,6183,185.19,185.21,57248,57248,114496,0.02,,,185.21
AAPL.OQ,2018-06-19T14:00:00.000000000Z,184.815,1841131,9726,184.81,184.82,119424,119424,238848,0.01,,,184.815
AAPL.OQ,2018-06-19T15:00:00.000000000Z,185.12,772533,4541,185.12,185.14,99192,99192,198384,0.02,,,185.12
AAPL.OQ,2018-06-19T16:00:00.000000000Z,185.17,411471,2482,185.16,185.17,65069,65069,130138,0.01,,,185.17
AAPL.OQ,2018-06-19T17:00:00.000000000Z,185.68,478622,2522,185.67,185.68,61116,61116,122232,0.01,,,185.68
AAPL.OQ,2018-06-19T18:00:00.000000000Z,185.71,616081,3266,185.7,185.72,75473,75473,150946,0.02,,,185.71
AAPL.OQ,2018-06-19T19:00:00.000000000Z,185.77,986501,5359,185.77,185.79,85364,85364,170728,0.02,,,185.77
AAPL.OQ,2018-06-19T20:00:00.000000000Z,185.69,2734500,1,185.55,186,316,316,632,0.45,,,185.69
AAPL.OQ,2018-06-19T21:00:00.000000000Z,185.8,424,,185.6,186,38,38,76,0.4,,,185.8
AAPL.OQ,2018-06-19T22:00:00.000000000Z,185.8,23,,185.6,186,6,6,12,0.4,,,185.8
AAPL.OQ,2018-06-19T23:00:00.000000000Z,185.735,39,,185.47,186,2,2,4,0.53,,,185.735
AAPL.OQ,2018-06-20T08:00:00.000000000Z,186.35,478,,186,186.7,1475,1475,2950,0.7,,,186.35
AAPL.OQ,2018-06-20T09:00:00.000000000Z,186.575,1203,,186.45,186.7,88,88,176,0.25,,,186.575
AAPL.OQ,2018-06-20T10:00:00.000000000Z,186.65,896,,186.5,186.8,20,20,40,0.3,,,186.65
AAPL.OQ,2018-06-20T11:00:00.000000000Z,186.555,6740,,186.51,186.6,192,192,384,0.09,,,186.555
AAPL.OQ,2018-06-20T12:00:00.000000000Z,186.74,18362,,186.7,186.78,305,305,610,0.08,,,186.74
AAPL.OQ,2018-06-20T13:00:00.000000000Z,186.745,899798,3469,186.74,186.75,45009,45009,90018,0.01,,,186.745
AAPL.OQ,2018-06-20T14:00:00.000000000Z,186.37,714451,3867,186.37,186.38,81399,81399,162798,0.01,,,186.37
AAPL.OQ,2018-06-20T15:00:00.000000000Z,186,413733,2503,186,186.01,59409,59409,118818,0.01,,,186
AAPL.OQ,2018-06-20T16:00:00.000000000Z,186.84,398234,2331,186.83,186.84,51812,51812,103624,0.01,,,186.84
AAPL.OQ,2018-06-20T17:00:00.000000000Z,187.11,370913,2261,187.12,187.13,48652,48652,97304,0.01,,,187.11
AAPL.OQ,2018-06-20T18:00:00.000000000Z,186.41,403073,2461,186.41,186.42,48370,48370,96740,0.01,,,186.41
AAPL.OQ,2018-06-20T19:00:00.000000000Z,186.5,976210,5957,186.5,186.53,89072,89072,178144,0.03,,,186.5
AAPL.OQ,2018-06-20T20:00:00.000000000Z,186.5,1828897,1,186.45,186.57,180,180,360,0.12,,,186.5
AAPL.OQ,2018-06-20T21:00:00.000000000Z,187.095,5191,,186.89,187.3,51,51,102,0.41,,,187.095
AAPL.OQ,2018-06-20T22:00:00.000000000Z,187.705,2947,,187.6,187.81,97,97,194,0.21,,,187.705
AAPL.OQ,2018-06-20T23:00:00.000000000Z,187.64,3273,,187.51,187.77,50,50,100,0.26,,,187.64
AAPL.OQ,2018-06-21T08:00:00.000000000Z,187.225,58,,187,187.45,774,774,1548,0.45,,,187.225
AAPL.OQ,2018-06-21T09:00:00.000000000Z,186.455,211,,186.21,186.7,418,418,836,0.49,,,186.455
AAPL.OQ,2018-06-21T10:00:00.000000000Z,189.55,1820,,186.6,192.5,934,934,1868,5.9,,,189.55
AAPL.OQ,2018-06-21T11:00:00.000000000Z,187.73,2360,,187.61,187.85,421,421,842,0.24,,,187.73
AAPL.OQ,2018-06-21T12:00:00.000000000Z,187.275,15378,,187.15,187.4,205,205,410,0.25,,,187.275
AAPL.OQ,2018-06-21T13:00:00.000000000Z,187.79,740239,2659,187.77,187.8,34392,34392,68784,0.03,,,187.79
AAPL.OQ,2018-06-21T14:00:00.000000000Z,186.66,852570,4929,186.64,186.66,95345,95345,190690,0.02,,,186.66
AAPL.OQ,2018-06-21T15:00:00.000000000Z,186.67,471727,2992,186.66,186.67,77981,77981,155962,0.01,,,186.67
AAPL.OQ,2018-06-21T16:00:00.000000000Z,185.29,714279,4000,185.29,185.3,48047,48047,96094,0.01,,,185.29
AAPL.OQ,2018-06-21T17:00:00.000000000Z,185.28,426012,2663,185.28,185.29,41600,41600,83200,0.01,,,185.28
AAPL.OQ,2018-06-21T18:00:00.000000000Z,185.07,404298,2578,185.06,185.08,42939,42939,85878,0.02,,,185.07
AAPL.OQ,2018-06-21T19:00:00.000000000Z,185.47,1042757,6373,185.47,185.48,102366,102366,204732,0.01,,,185.47
AAPL.OQ,2018-06-21T20:00:00.000000000Z,185.46,1452704,1,185,185.31,202,202,404,0.31,,,185.46
AAPL.OQ,2018-06-21T21:00:00.000000000Z,185.04,1072,,184.9,185.18,20,20,40,0.28,,,185.04
AAPL.OQ,2018-06-21T22:00:00.000000000Z,185.165,521,,185.02,185.31,23,23,46,0.29,,,185.165
AAPL.OQ,2018-06-21T23:00:00.000000000Z,185.105,269,,184.9,185.31,5,5,10,0.41,,,185.105
AAPL.OQ,2018-06-22T08:00:00.000000000Z,185.95,221,,185.35,186.55,3132,3132,6264,1.2,,,185.95
AAPL.OQ,2018-06-22T09:00:00.000000000Z,186.185,,,185.75,186.62,1246,1246,2492,0.87,,,186.185
AAPL.OQ,2018-06-22T10:00:00.000000000Z,186.31,20,,186,186.62,33,33,66,0.62,,,186.31
AAPL.OQ,2018-06-22T11:00:00.000000000Z,186.14,1032,,186,186.28,44,44,88,0.28,,,186.14
AAPL.OQ,2018-06-22T12:00:00.000000000Z,186.24,4149,,186.2,186.28,96,96,192,0.08,,,186.24
AAPL.OQ,2018-06-22T13:00:00.000000000Z,185.56,580018,2323,185.54,185.56,44225,44225,88450,0.02,,,185.56
AAPL.OQ,2018-06-22T14:00:00.000000000Z,185.65,649450,4071,185.64,185.66,120645,120645,241290,0.02,,,185.65
AAPL.OQ,2018-06-22T15:00:00.000000000Z,185.26,483466,2593,185.25,185.27,73290,73290,146580,0.02,,,185.26
AAPL.OQ,2018-06-22T16:00:00.000000000Z,185.67,309931,1872,185.67,185.68,49283,49283,98566,0.01,,,185.67
AAPL.OQ,2018-06-22T17:00:00.000000000Z,185.78,294201,1645,185.78,185.79,41622,41622,83244,0.01,,,185.78
AAPL.OQ,2018-06-22T18:00:00.000000000Z,185.77,275216,1548,185.76,185.78,41600,41600,83200,0.02,,,185.77
AAPL.OQ,2018-06-22T19:00:00.000000000Z,184.92,1461447,6594,184.89,184.93,77443,77443,154886,0.04,,,184.92
AAPL.OQ,2018-06-22T20:00:00.000000000Z,184.92,6546648,1,185,185.1,327,327,654,0.1,,,184.92
AAPL.OQ,2018-06-22T21:00:00.000000000Z,184.98,304,,184.86,185.1,9,9,18,0.24,,,184.98
AAPL.OQ,2018-06-22T22:00:00.000000000Z,184.905,35,,184.82,184.99,3,3,6,0.17,,,184.905
AAPL.OQ,2018-06-22T23:00:00.000000000Z,184.905,370,,184.82,184.99,10,10,20,0.17,,,184.905
AAPL.OQ,2018-06-25T08:00:00.000000000Z,183.625,1202,,183.4,183.85,8701,8701,17402,0.45,,,183.625
AAPL.OQ,2018-06-25T09:00:00.000000000Z,183.095,1852,,182.84,183.35,117,117,234,0.51,,,183.095
AAPL.OQ,2018-06-25T10:00:00.000000000Z,183.08,4858,,182.71,183.45,79,79,158,0.74,,,183.08
AAPL.OQ,2018-06-25T11:00:00.000000000Z,183.575,6512,,183.16,183.99,224,224,448,0.83,,,183.575
AAPL.OQ,2018-06-25T12:00:00.000000000Z,183.385,9005,,183.07,183.7,297,297,594,0.63,,,183.385
AAPL.OQ,2018-06-25T13:00:00.000000000Z,183.35,1123636,4941,183.3,183.35,50578,50578,101156,0.05,,,183.35
AAPL.OQ,2018-06-25T14:00:00.000000000Z,183.35,988702,6152,183.35,183.37,111844,111844,223688,0.02,,,183.35
AAPL.OQ,2018-06-25T15:00:00.000000000Z,182.33,1015353,5552,182.33,182.34,118910,118910,237820,0.01,,,182.33
AAPL.OQ,2018-06-25T16:00:00.000000000Z,181.21,992054,5757,181.2,181.22,83604,83604,167208,0.02,,,181.21
AAPL.OQ,2018-06-25T17:00:00.000000000Z,181.76,665306,4091,181.78,181.8,74204,74204,148408,0.02,,,181.76
AAPL.OQ,2018-06-25T18:00:00.000000000Z,181.09,484454,2936,181.11,181.13,38505,38505,77010,0.02,,,181.09
AAPL.OQ,2018-06-25T19:00:00.000000000Z,182.18,1853933,11199,182.16,182.18,93601,93601,187202,0.02,,,182.18
AAPL.OQ,2018-06-25T20:00:00.000000000Z,182.17,2003252,1,182.1,182.28,466,466,932,0.18,,,182.17
AAPL.OQ,2018-06-25T21:00:00.000000000Z,182.15,259,,182,182.3,10,10,20,0.3,,,182.15
AAPL.OQ,2018-06-25T22:00:00.000000000Z,182.45,306,,182.1,182.8,16,16,32,0.7,,,182.45
AAPL.OQ,2018-06-25T23:00:00.000000000Z,182.13,4571,,182.06,182.2,21,21,42,0.14,,,182.13
AAPL.OQ,2018-06-26T10:00:00.000000000Z,182.66,,,182.02,183.3,8,8,16,1.28,,,182.66
AAPL.OQ,2018-06-26T11:00:00.000000000Z,182.57,433,,182.3,182.84,24,24,48,0.54,,,182.57
AAPL.OQ,2018-06-26T12:00:00.000000000Z,183.105,7627,,182.9,183.31,114,114,228,0.41,,,183.105
AAPL.OQ,2018-06-26T13:00:00.000000000Z,184.38,1042609,4231,184.37,184.39,54074,54074,108148,0.02,,,184.38
AAPL.OQ,2018-06-26T14:00:00.000000000Z,184.82,1081561,5583,184.8,184.82,95769,95769,191538,0.02,,,184.82
AAPL.OQ,2018-06-26T15:00:00.000000000Z,184.83,577344,3334,184.81,184.82,96309,96309,192618,0.01,,,184.83
AAPL.OQ,2018-06-26T16:00:00.000000000Z,185.4,423711,2567,185.4,185.42,86264,86264,172528,0.02,,,185.4
AAPL.OQ,2018-06-26T17:00:00.000000000Z,186.43,592458,3295,186.43,186.44,62706,62706,125412,0.01,,,186.43
AAPL.OQ,2018-06-26T18:00:00.000000000Z,185.42,456667,2622,185.41,185.43,55393,55393,110786,0.02,,,185.42
AAPL.OQ,2018-06-26T19:00:00.000000000Z,184.44,1573462,8773,184.43,184.44,106888,106888,213776,0.01,,,184.44
AAPL.OQ,2018-06-26T20:00:00.000000000Z,184.43,2386993,1,184.26,184.47,182,182,364,0.21,,,184.43
AAPL.OQ,2018-06-26T21:00:00.000000000Z,184.42,825,,184.25,184.59,21,21,42,0.34,,,184.42
AAPL.OQ,2018-06-26T22:00:00.000000000Z,184.42,,,184.25,184.59,13,13,26,0.34,,,184.42
AAPL.OQ,2018-06-26T23:00:00.000000000Z,184.52,125,,184.4,184.64,10,10,20,0.24,,,184.52
AAPL.OQ,2018-06-27T08:00:00.000000000Z,182.495,4165,,182.1,182.89,3408,3408,6816,0.79,,,182.495
AAPL.OQ,2018-06-27T09:00:00.000000000Z,183.31,3485,,182.95,183.67,1502,1502,3004,0.72,,,183.31
AAPL.OQ,2018-06-27T10:00:00.000000000Z,183.625,1045,,183.3,183.95,328,328,656,0.65,,,183.625
AAPL.OQ,2018-06-27T11:00:00.000000000Z,184.67,17204,,184.35,184.99,1178,1178,2356,0.64,,,184.67
AAPL.OQ,2018-06-27T12:00:00.000000000Z,185.1,18018,,184.85,185.35,599,599,1198,0.5,,,185.1
AAPL.OQ,2018-06-27T13:00:00.000000000Z,186.34,760658,2718,186.34,186.37,45968,45968,91936,0.03,,,186.34
AAPL.OQ,2018-06-27T14:00:00.000000000Z,186.67,729248,3921,186.66,186.69,77648,77648,155296,0.03,,,186.67
AAPL.OQ,2018-06-27T15:00:00.000000000Z,186.79,642996,3847,186.76,186.77,75776,75776,151552,0.01,,,186.79
AAPL.OQ,2018-06-27T16:00:00.000000000Z,185.27,487234,2559,185.27,185.29,59275,59275,118550,0.02,,,185.27
AAPL.OQ,2018-06-27T17:00:00.000000000Z,185.02,669151,3812,185.01,185.03,80461,80461,160922,0.02,,,185.02
AAPL.OQ,2018-06-27T18:00:00.000000000Z,184.92,564669,3404,184.91,184.94,71544,71544,143088,0.03,,,184.92
AAPL.OQ,2018-06-27T19:00:00.000000000Z,184.16,1701807,9801,184.14,184.17,120847,120847,241694,0.03,,,184.16
AAPL.OQ,2018-06-27T20:00:00.000000000Z,184.16,1713477,1,184.08,184.29,163,163,326,0.21,,,184.16
AAPL.OQ,2018-06-27T21:00:00.000000000Z,184.34,204,,184.19,184.49,7,7,14,0.3,,,184.34
AAPL.OQ,2018-06-27T22:00:00.000000000Z,184.3,8418,,184.21,184.39,49,49,98,0.18,,,184.3
AAPL.OQ,2018-06-27T23:00:00.000000000Z,184.46,1253,,184.21,184.71,26,26,52,0.5,,,184.46
AAPL.OQ,2018-06-28T08:00:00.000000000Z,185,42,,184.5,185.5,342,342,684,1,,,185
AAPL.OQ,2018-06-28T09:00:00.000000000Z,184.625,479,,184.25,185,49,49,98,0.75,,,184.625
AAPL.OQ,2018-06-28T10:00:00.000000000Z,184.57,32,,184.22,184.92,15,15,30,0.7,,,184.57
AAPL.OQ,2018-06-28T11:00:00.000000000Z,184.78,7904,,184.56,185,144,144,288,0.44,,,184.78
AAPL.OQ,2018-06-28T12:00:00.000000000Z,183.575,10880,,183.5,183.65,717,717,1434,0.15,,,183.575
AAPL.OQ,2018-06-28T13:00:00.000000000Z,185,782676,3560,185.01,185.03,57014,57014,114028,0.02,,,185
AAPL.OQ,2018-06-28T14:00:00.000000000Z,185.47,769766,4523,185.46,185.48,114486,114486,228972,0.02,,,185.47
AAPL.OQ,2018-06-28T15:00:00.000000000Z,185.18,527377,3396,185.17,185.2,96905,96905,193810,0.03,,,185.18
AAPL.OQ,2018-06-28T16:00:00.000000000Z,185.05,399546,2733,185.06,185.08,72587,72587,145174,0.02,,,185.05
AAPL.OQ,2018-06-28T17:00:00.000000000Z,185.07,363137,2324,185.06,185.07,67334,67334,134668,0.01,,,185.07
AAPL.OQ,2018-06-28T18:00:00.000000000Z,185.95,436188,2889,185.95,185.96,65856,65856,131712,0.01,,,185.95
AAPL.OQ,2018-06-28T19:00:00.000000000Z,185.51,1120801,6595,185.5,185.51,99546,99546,199092,0.01,,,185.51
AAPL.OQ,2018-06-28T20:00:00.000000000Z,185.5,1233870,1,185.41,185.76,193,193,386,0.35,,,185.5
AAPL.OQ,2018-06-28T21:00:00.000000000Z,185.545,36,,185.33,185.76,15,15,30,0.43,,,185.545
AAPL.OQ,2018-06-28T22:00:00.000000000Z,185.54,1675,,185.33,185.75,31,31,62,0.42,,,185.54
AAPL.OQ,2018-06-28T23:00:00.000000000Z,185.565,482,,185.33,185.8,27,27,54,0.47,,,185.565
AAPL.OQ,2018-06-29T08:00:00.000000000Z,186.9,6626,,186.51,187.29,3558,3558,7116,0.78,,,186.9
AAPL.OQ,2018-06-29T09:00:00.000000000Z,186.855,975,,186.51,187.2,62,62,124,0.69,,,186.855
AAPL.OQ,2018-06-29T10:00:00.000000000Z,186.495,1516,,186.2,186.79,185,185,370,0.59,,,186.495
AAPL.OQ,2018-06-29T11:00:00.000000000Z,186.91,7286,,186.64,187.18,106,106,212,0.54,,,186.91
AAPL.OQ,2018-06-29T12:00:00.000000000Z,186.26,11354,,186.12,186.4,156,156,312,0.28,,,186.26
AAPL.OQ,2018-06-29T13:00:00.000000000Z,186.5,705648,2782,186.49,186.52,33899,33899,67798,0.03,,,186.5
AAPL.OQ,2018-06-29T14:00:00.000000000Z,186.22,491330,3066,186.21,186.23,75408,75408,150816,0.02,,,186.22
AAPL.OQ,2018-06-29T15:00:00.000000000Z,186.12,422650,2581,186.13,186.14,71312,71312,142624,0.01,,,186.12
AAPL.OQ,2018-06-29T16:00:00.000000000Z,186.14,392750,2275,186.13,186.15,58525,58525,117050,0.02,,,186.14
AAPL.OQ,2018-06-29T17:00:00.000000000Z,186.31,272477,1640,186.31,186.32,52995,52995,105990,0.01,,,186.31
AAPL.OQ,2018-06-29T18:00:00.000000000Z,186.4,287574,1842,186.4,186.42,56054,56054,112108,0.02,,,186.4
AAPL.OQ,2018-06-29T19:00:00.000000000Z,182.91,2188785,10377,182.91,182.92,116221,116221,232442,0.01,,,182.91
AAPL.OQ,2018-06-29T20:00:00.000000000Z,185.11,3244057,4,183.91,185.22,449,449,898,1.31,,,185.11
AAPL.OQ,2018-06-29T21:00:00.000000000Z,184.63,766,,184.16,185.1,20,20,40,0.94,,,184.63
AAPL.OQ,2018-06-29T22:00:00.000000000Z,185.065,30,,185.03,185.1,2,2,4,0.07,,,185.065
AAPL.OQ,2018-06-29T23:00:00.000000000Z,185.025,260,,184.85,185.2,5,5,10,0.35,,,185.025
AAPL.OQ,2018-07-02T08:00:00.000000000Z,183.95,694,,183.1,184.8,8673,8673,17346,1.7,,,183.95
AAPL.OQ,2018-07-02T09:00:00.000000000Z,184.025,546,,183.5,184.55,1434,1434,2868,1.05,,,184.025
AAPL.OQ,2018-07-02T10:00:00.000000000Z,184,2500,,183.3,184.7,578,578,1156,1.4,,,184
AAPL.OQ,2018-07-02T11:00:00.000000000Z,184.13,2602,,183.66,184.6,483,483,966,0.94,,,184.13
AAPL.OQ,2018-07-02T12:00:00.000000000Z,183.885,4460,,183.87,183.9,211,211,422,0.03,,,183.885
AAPL.OQ,2018-07-02T13:00:00.000000000Z,186.12,909737,3882,186.12,186.15,35463,35463,70926,0.03,,,186.12
AAPL.OQ,2018-07-02T14:00:00.000000000Z,186.59,779069,4721,186.57,186.58,81852,81852,163704,0.01,,,186.59
AAPL.OQ,2018-07-02T15:00:00.000000000Z,185.98,535391,3327,185.97,185.98,75274,75274,150548,0.01,,,185.98
AAPL.OQ,2018-07-02T16:00:00.000000000Z,185.81,330613,2206,185.8,185.82,51551,51551,103102,0.02,,,185.81
AAPL.OQ,2018-07-02T17:00:00.000000000Z,186.43,327299,2070,186.42,186.43,46160,46160,92320,0.01,,,186.43
AAPL.OQ,2018-07-02T18:00:00.000000000Z,186.4,581122,3386,186.39,186.41,65136,65136,130272,0.02,,,186.4
AAPL.OQ,2018-07-02T19:00:00.000000000Z,187.15,966369,5518,187.15,187.2,84924,84924,169848,0.05,,,187.15
AAPL.OQ,2018-07-02T20:00:00.000000000Z,187.18,1358867,1,187.02,187.18,89,89,178,0.16,,,187.18
AAPL.OQ,2018-07-02T21:00:00.000000000Z,186.8,1738,,186.2,187.4,7,7,14,1.2,,,186.8
AAPL.OQ,2018-07-02T22:00:00.000000000Z,187.22,8317,,187.15,187.29,42,42,84,0.14,,,187.22
AAPL.OQ,2018-07-02T23:00:00.000000000Z,186.7,116,,186,187.4,5,5,10,1.4,,,186.7
AAPL.OQ,2018-07-03T08:00:00.000000000Z,187.4,,,186.95,187.85,4935,4935,9870,0.9,,,187.4
AAPL.OQ,2018-07-03T09:00:00.000000000Z,187.57,190,,187.29,187.85,572,572,1144,0.56,,,187.57
AAPL.OQ,2018-07-03T10:00:00.000000000Z,187.905,234,,187.52,188.29,965,965,1930,0.77,,,187.905
AAPL.OQ,2018-07-03T11:00:00.000000000Z,188.07,5236,,187.85,188.29,80,80,160,0.44,,,188.07
AAPL.OQ,2018-07-03T12:00:00.000000000Z,187.68,2857,,187.56,187.8,57,57,114,0.24,,,187.68
AAPL.OQ,2018-07-03T13:00:00.000000000Z,186.7,846570,3746,186.69,186.72,41093,41093,82186,0.03,,,186.7
AAPL.OQ,2018-07-03T14:00:00.000000000Z,186.95,719122,4418,186.98,187,83755,83755,167510,0.02,,,186.95
AAPL.OQ,2018-07-03T15:00:00.000000000Z,186.44,464400,3036,186.44,186.45,70859,70859,141718,0.01,,,186.44
AAPL.OQ,2018-07-03T16:00:00.000000000Z,183.64,1456403,7702,183.64,183.65,74400,74400,148800,0.01,,,183.64
AAPL.OQ,2018-07-03T17:00:00.000000000Z,183.92,1298566,6,183.71,183.82,242,242,484,0.11,,,183.92
AAPL.OQ,2018-07-03T18:00:00.000000000Z,184.14,1686,,183.85,184.43,34,34,68,0.58,,,184.14
AAPL.OQ,2018-07-03T19:00:00.000000000Z,184.085,3070,,183.74,184.43,27,27,54,0.69,,,184.085
AAPL.OQ,2018-07-03T20:00:00.000000000Z,183.955,1810,,183.92,183.99,61,61,122,0.07,,,183.955
AAPL.OQ,2018-07-05T09:00:00.000000000Z,185.08,551,,184.96,185.2,189,189,378,0.24,,,185.08
AAPL.OQ,2018-07-05T10:00:00.000000000Z,184.895,1524,,184.6,185.19,11,11,22,0.59,,,184.895
AAPL.OQ,2018-07-05T11:00:00.000000000Z,185.425,13236,,185.4,185.45,144,144,288,0.05,,,185.425
AAPL.OQ,2018-07-05T12:00:00.000000000Z,185.285,11839,,185.19,185.38,235,235,470,0.19,,,185.285
AAPL.OQ,2018-07-05T13:00:00.000000000Z,185.55,997216,3507,185.57,185.64,36297,36297,72594,0.07,,,185.55
AAPL.OQ,2018-07-05T14:00:00.000000000Z,184.53,853076,5254,184.54,184.56,77237,77237,154474,0.02,,,184.53
AAPL.OQ,2018-07-05T15:00:00.000000000Z,185.43,518761,3003,185.43,185.44,50459,50459,100918,0.01,,,185.43
AAPL.OQ,2018-07-05T16:00:00.000000000Z,185.85,308908,1894,185.81,185.82,39877,39877,79754,0.01,,,185.85
AAPL.OQ,2018-07-05T17:00:00.000000000Z,185.56,215750,1416,185.54,185.56,29212,29212,58424,0.02,,,185.56
AAPL.OQ,2018-07-05T18:00:00.000000000Z,185.69,350577,2327,185.67,185.69,46916,46916,93832,0.02,,,185.69
AAPL.OQ,2018-07-05T19:00:00.000000000Z,185.38,870342,5311,185.38,185.39,72863,72863,145726,0.01,,,185.38
AAPL.OQ,2018-07-05T20:00:00.000000000Z,185.4,1093621,4,185.45,185.57,154,154,308,0.12,,,185.4
AAPL.OQ,2018-07-05T21:00:00.000000000Z,185.065,933,,184.93,185.2,24,24,48,0.27,,,185.065
AAPL.OQ,2018-07-05T22:00:00.000000000Z,185.04,517,,184.93,185.15,23,23,46,0.22,,,185.04
AAPL.OQ,2018-07-05T23:00:00.000000000Z,184.89,923,,184.8,184.98,16,16,32,0.18,,,184.89
AAPL.OQ,2018-07-06T08:00:00.000000000Z,185.25,512,,185,185.5,870,870,1740,0.5,,,185.25
AAPL.OQ,2018-07-06T09:00:00.000000000Z,184.875,70,,184.4,185.35,143,143,286,0.95,,,184.875
AAPL.OQ,2018-07-06T10:00:00.000000000Z,185.305,,,184.71,185.9,316,316,632,1.19,,,185.305
AAPL.OQ,2018-07-06T11:00:00.000000000Z,184.975,1202,,184.75,185.2,110,110,220,0.45,,,184.975
AAPL.OQ,2018-07-06T12:00:00.000000000Z,185.545,6211,,185.5,185.59,325,325,650,0.09,,,185.545
AAPL.OQ,2018-07-06T13:00:00.000000000Z,187.13,842317,3736,187.12,187.14,35090,35090,70180,0.02,,,187.13
AAPL.OQ,2018-07-06T14:00:00.000000000Z,186.67,638161,3829,186.66,186.68,63654,63654,127308,0.02,,,186.67
